Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Ethiopia,ETH,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,,,,,,,,,,,,,,,,,,,,,,175217767.3,123182172,153978556.5,137305352.8,188954007.7,176711804.3,199120126.7,206042581.2,227924934.3,242162393.2,267808242.5,285376963,165954182.8,143817664.3,303643635.9,238122057,237783445.5,265634772.3,175911891.9,198828999.1,194685653,181674937.4,226348020.9,298002638.6,404965356.9,547204382.6,727734656.2,1034717675,1017226180,882837017.9,1166927747,1573008856,1369193180,1579024866,1977699858,2276755297,2499076981,2579223185,,
Ethiopia,ETH,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,8.918681614,7.657431523,4.665137475,8.141035036,4.39345391,6.056419762,-4.1106262,-1.48140297,-4.868957789,-18.43128402,-19.86214205,26.89780863,7.209447726,8.126291563,4.341592053,3.678112962,5.206390559,5.48374363,5.348708188,5.114180727,8.32587445,6.475584149,11.64520548,9.431168853,10.16407442,9.523255064,10.13032771,9.673308143,10.81715582,15.01086434,19.63782487,24.10271589,17.04233384,19.84619306,23.9440503,20.5721408,12.73994954,12.55571687,
Ethiopia,ETH,"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,4828041823,4676412817,5333677494,4672851942,3713598079,4327025099,5079120648,5005854381,5052725686,5326848378,5458539859,5373034778,5726953044,5579207918,5789359762,6771350267,6906922663,6241072705,6453129767,6650154319,7290185565,7153454684,6403423195,7488471819,8502630915,9430164339,10321156148,11095394892,11801168560,12406604220,13525057707,14190774399,15198100509,16025899901,17047998114,17763985959,18950149168,19614699589,20366798751,
Ethiopia,ETH,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10307E+11,3.08124E+11,3.37213E+11,4.1946E+11,5.29637E+11,5.85665E+11,6.55274E+11,6.82476E+11,8.54834E+11,
Ethiopia,ETH,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6868532,13.7672982,12.48407356,11.64161991,9.363313597,7.812080503,7.629368622,8.372675866,7.939976609,
Ethiopia,ETH,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.26236E+11,6.03581E+11,7.14538E+11,8.42967E+11,1.04172E+12,1.21686E+12,1.42297E+12,1.67022E+12,2.09543E+12,
Ethiopia,ETH,General government final consumption expenditure (constant 2010 US$),NE.CON.GOVT.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Statistical Capacity score (Overall average),IQ.SCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.66666667,67.77777778,64.44444444,67.77777778,78.88888889,80,80,73.33333333,65.55555556,66.66666667,61.11111111,68.8889,70.00003333,70.00003333,62.22223333,61.1111,
Ethiopia,ETH,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,4,3.5,3.5,3,3,3.5,3.5,3.5,3.5,
Ethiopia,ETH,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,1,,4,1,6,23,20,26,,,,,,,,,,,,,
Ethiopia,ETH,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3.9,8.5,9.6,11.3,12.4,12.4,12.4,12.4,
Ethiopia,ETH,Time to resolve insolvency (years),IC.ISV.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
Ethiopia,ETH,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,3.4,,,,,
Ethiopia,ETH,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ethiopia,ETH,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.59496416,95.94609502,110.672616,,108.2005538,103.0606768,98.88743815,101.497877,105.4633059,105.6579839,101.0260832,98.93063026,,
Ethiopia,ETH,"Taxes on income, profits and capital gains (current LCU)",GC.TAX.YPKG.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889900000,798000000,660000000,693600000,899600000,1253600000,1676500000,1808000000,1943300000,2081400000,,1574400000,1914600000,1662800000,1512500000,1685600000,2066000000,2636000000,3798800000,5193700000,8353900000,12413940000,17542627910,19437101605,25465740423,31002380357,35676680026,41412369888,48372067863,58769297322,
Ethiopia,ETH,Social contributions (% of revenue),GC.REV.SOCL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.947373421,2.314347513,2.072583792,1.885135531,1.453682735,1.17258899,1.063199863,0.983025534,1.00528292,0.002060305,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ethiopia,ETH,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2952261,,,28.16428757,,,
Ethiopia,ETH,Deposit interest rate (%),FR.INR.DPST,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,2.875,11.5,11.5,11.45833333,9.416666667,7,6,6,6,6,3.793800401,3.3500056,3.380779873,3.463492541,3.561090209,4.111559252,4.675193071,,,,,,,,,,,,
Ethiopia,ETH,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,,,,,,,,,,,,34.06430284,43.77444991,76.00296978,111.1996959,91.72994994,82.40289296,52.02265379,38.35139971,43.12574199,31.84374308,20.09183925,8.456449256,5.347130196,2.576127609,4.150446389,5.406489638,3.034477659,1.943358746,1.566332072,0.638399109,1.165328561,2.886568483,5.144730141,5.828987877,7.894354861,8.356436471,5.831472291,5.775876865,9.808911105,6.572460096,8.526077225,14.74101751,13.12321933,22.78842843,16.88193101,39.05636322,49.77509766,30.58231736,33.22397941,30.75903298,32.96726802,21.99608516,18.7815183,20.8040123,18.69107695,12.91213318,11.60953472,14.34681287,10.57953014,
Ethiopia,ETH,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.558,,,7.861,,,,,,,,,,,10.55,,,,
Ethiopia,ETH,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,
Ethiopia,ETH,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,0,,,0,,0,,,,,,,,,,
Ethiopia,ETH,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,,,,,,,,,,0,2011.117118,2053.464809,2093.001167,2113.456612,2162.422505,2188.902371,2231.966853,2285.497645,2343.401216,2405.096752,2472.665561,2524.257994,2582.403323,2653.169053,2705.817342,2779.063281,2858.958364,2929.924767,3016.470203,3130.697104,3236.402965,4158.340164,5095.288876,6019.624639,6220.515825,6383.883342,6500.601328,6646.713338,6815.910919,6968.773482,7106.899408,7256.836917,7363.147261,7493.950263,7620.653431,7773.093042,7913.718302,9863.456764,10083.59752,,,,,,,,,,,,
Ethiopia,ETH,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,,,,,,,,,,,,,,,,,,,,,,0.226858645,0.178426283,0.205247419,0.190683855,0.23397973,0.26034866,0.266515482,0.274596736,0.291469457,0.302869975,0.322582145,0.351044989,0.316786927,0.227086308,0.244792967,0.242967918,0.251290567,0.274682954,0.256142065,0.271485957,0.307389505,0.31453744,0.354599216,0.331506827,0.28661308,0.278045214,0.273066354,0.271227854,0.250939,0.218056582,0.214423322,0.235590302,0.26036829,0.282060568,0.281879096,0.279200249,,,,
Ethiopia,ETH,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.35274542,89.49545079,92.74778405,91.32321041,93.3149552,93.51669941,94.19837804,97.0260223,97.09618875,98.84428224,98.6260454,99.055666,98.97260274,99.30313589,99.29105947,99.57820738,99.69409605,95.43276008,87.6356897,88.87775551,99.37751004,99.41603535,99.84193888,99.90806711,99.96847084,99.96167481,,,,,
Ethiopia,ETH,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,,,,,,,,,,,,,,,,,,,,,,0.608374353,0.731170159,0.842490255,1.079902291,1.170789836,1.800253906,2.078334074,2.587019066,2.363833765,1.658981203,0.928646152,1.001292169,1.028614584,1.574526946,2.011201462,4.074683024,1.160453349,1.45873914,1.884515688,1.507777146,2.075105408,0.935965108,0.959230323,0.837172387,0.644337445,0.853395846,0.635649894,0.379876966,0.292554173,0.586728824,1.071022914,0.990950487,1.37423816,1.353394096,1.56389781,1.590185882,1.758357293,1.882018775,2.266594981,
Ethiopia,ETH,Net official development assistance and official aid received (constant 2015 US$),DT.ODA.ALLD.KD,135690002.4,165720001.2,181470001.2,169130004.9,110750000,141429992.7,166509994.5,185570007.3,278179992.7,233899993.9,245070007.3,247710006.7,232279998.8,294290008.5,482320007.3,464220001.2,485260009.8,348329986.6,379429992.7,459989990.2,465910003.7,585000000,485540008.5,832409973.1,946500000,1807310059,1310569946,1102119995,1599250000,1188219971,1441800049,1534410034,1540369995,1488459961,1421880005,1070140015,999900024.4,772880004.9,901210022,871150024.4,984359985.4,1590239990,1835209961,2018530029,2075959961,2168870117,2148189941,2517969971,3160300049,3739010010,3384159912,3217399902,3045149902,3597689941,3275600098,3236239990,4152979980,4124270020,4732240234,,
Ethiopia,ETH,"Net financial flows, RDB concessional (NFL, current US$)",DT.NFL.RDBC.CD,,,,,,,,,,,,,,,,,537013.8,2072286.1,1905608.6,4087804.4,2600007.1,13454775,9980088.7,12420438.8,5110701.1,15557934.1,14170978.9,21657996.6,17716613.9,21416230.4,45921626.1,36194432,44506652.3,110845270.1,49815726.1,83629292.9,75569764.6,20831250.3,27714893.7,26845223.9,22733051.4,24682351.5,80191821.9,13608504.1,68329668.3,125949144.4,34826744,65917922.7,72202009.6,162986411.7,80750823.1,194984383.8,71545355.1,297975583.4,156199915.4,358737163.7,383260435.7,347277343.8,163908317.6,82931394.3,
Ethiopia,ETH,"Net official flows from UN agencies, ILO (current US$)",DT.NFL.ILOG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579415.7982,477077.3947,328249.9909,440910.0115,470120.0128,370110.0051,1615723.372,,
Ethiopia,ETH,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,,,,,,,,,,,352000,423260.5,746895,27902,17414,106347.5,530477,53399930,52279000,64670304,56515000,58626820.7,67871225.8,62740593.6,67730468.4,77340837.5,83289000,97561591,133608305,111754535.6,145405222.9,275744720.5,318646857,368129041.8,423921411.3,460656408.5,501862457.1,565772607.5,626004063,87447449.3,85825759.7,53672134.6,56914708.7,64119572.9,72814020.1,127913139,62994572.9,66179228.6,57979886.4,229000696.4,302080274,180990472.7,36090022.3,203836189.6,291806699.9,549955174.6,927483313.1,634011719.6,749308553.8,479703678.5,
Ethiopia,ETH,"Net bilateral aid flows from DAC donors, Slovak Republic (current US$)",DC.DAC.SVKL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.999776,59999.99866,29999.99933,19999.99955,19999.99955,19999.99955,9999.999776,,209999.9934,9999.999776,,
Ethiopia,ETH,"Net bilateral aid flows from DAC donors, Finland (current US$)",DC.DAC.FINL.CD,,,,,,,,,,,,180000.0072,379999.9952,469999.9988,519999.9809,270000.0107,2119999.886,250000,189999.9976,319999.9928,250000,730000.0191,680000.0072,2670000.076,2680000.067,10600000.38,8989999.771,11640000.34,10529999.73,16459999.08,21190000.53,18280000.69,7960000.038,1309999.943,3809999.943,7650000.095,7239999.771,6630000.114,7000000,5940000.057,5659999.847,5050000.191,4579999.924,9159999.847,9060000.42,11079999.92,13210000.04,9979999.542,15989999.77,23489999.77,25639999.39,23649999.62,31129999.16,20639999.39,40889999.39,24750000,21709999.08,21170000.08,18860000.61,,
Ethiopia,ETH,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,417198067.8,385652174.1,516666666.9,544734299.8,506473430.2,537922705.6,541545894,603285024.3,621690821.3,721062801.9,652077294.7,671739130.4,732995169.1,596618357.5,435893719.8,437485314,476080000,666572407.4,767558289.2,794653790.7,979000164.2,951890278.2,940975697.7,992267370.3,975689091.2,1063969945,1258126211,1683762663,1929483700,2198490814,2649643536,3495286072,3429924704,4644218342,5831538472,5994928705,6116476023,6385691687,6007196233,5905571808,6637865077,7624331353,,
Ethiopia,ETH,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,,,,,,,,,,,,,,,,,,-80724637.72,-83478260.91,-71111111.15,-265507246.5,-175458937.3,-161642512.2,-216232272.9,-279613526.6,-80386473.43,-125700483.1,-400096618.4,-321980676.3,-179178744,-430724637.7,-81014492.75,-200819710.1,-65240000,209609933.4,-70890321.14,36865046.02,-667411345.6,-335288614.2,-51899242.84,-221484264.2,-570821009.7,-1026205666,-514699619.9,-991993791.7,-1089361343,-787676485,-985713307.9,-355817134.4,-2692101559,-3406969306,-2374141107,-1074811550,-3335728260,-8246411114,-7596534694,-6667616669,-7810304455,-8603719648,,
Ethiopia,ETH,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,,,,,,,,,,,,,,,,,,17.66539661,24.61636829,21.91289967,25.60890745,22.38072965,24.90900819,19.9398367,20.88353414,22.03389831,16.19555556,22.45250432,24.42558174,20.31670152,19.3995692,29.0349983,20.88791068,32.84730118,26.45029205,25.18762587,27.56756188,29.01672797,27.56338412,21.12088982,23.02110535,23.16413212,31.75634301,28.9513489,28.42236839,24.47675462,31.84582476,25.57144689,21.95192672,22.94419373,25.20916525,29.8023387,23.25421338,16.37963397,18.97682829,20.88055388,25.79570821,17.96699436,9.343504749,,
Ethiopia,ETH,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,
Ethiopia,ETH,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66924740421,80456964728,87876241928,1.01078E+11,1.1736E+11,1.29913E+11,1.43515E+11,1.53024E+11,1.72046E+11,
Ethiopia,ETH,Military expenditure (% of general government expenditure),MS.MIL.XPND.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.01164929,28.22313329,30.77163416,22.58403795,17.01783591,15.69745162,11.45475049,9.008002867,7.879144595,15.09833283,28.80473164,36.16539407,29.53037709,19.2335197,14.84201691,12.07913306,13.27337418,12.06454501,10.27121191,9.079661446,7.943088564,6.923529615,6.133034275,5.983661558,5.215927084,4.541704292,4.395003019,4.071486697,3.816043832,3.651966584,3.973219201,3.894586174,
Ethiopia,ETH,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1.75E-05,0.00170345,0.00496672,0.00966352,0.0125416,0.0152638,0.0371624,0.0724023,0.105812,0.155335,0.21966,0.310593,0.37,0.45,0.54,0.75,1.1,2.9,4.6,7.7,13.8552,15.3669,18.6181,18.6181,18.6181,
Ethiopia,ETH,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,20100,20600,21400,21600,19800,16300,18600,12300,9700,8300,8100,12000,13700,14800,16000,21600,23700,24400,22900,23600,20600,20000,25000,24200,25600,26200,24800,28100,27100,24900,26624,28128,28359,27204,29546,30961,33644,37528,39804,44154,48783,57728,62136,68131,71166,83940,94330,99263,110971,119542,
Ethiopia,ETH,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,4,
Ethiopia,ETH,"Trademark applications, nonresident, by count",IP.TMK.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,363,319,293,,,,600,960,2800,2931,983,1177,1087,485,,
Ethiopia,ETH,Total tax and contribution rate (% of profit),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1,29.1,29.1,29.1,29.1,29.1,29.1,33.2,35,35.7,36.9,37.7,37.7,37.7,37.7,
Ethiopia,ETH,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.4,80.7,67.6,47.8,43,31.1,268.4,200.4,189.1,141.9,105,93.7,79.1,69.3,57.8,52.7,45.4,
Ethiopia,ETH,Firms that do not report all sales for tax purposes (% of firms),IC.FRM.INFM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,,,,,,,,,,,,,,
Ethiopia,ETH,Firms experiencing electrical outages (% of firms),IC.ELC.OUTG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,80,,,,,
Ethiopia,ETH,"Human capital index (HCI), male, lower bound (scale 0-1)",HD.HCI.OVRL.LB.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.368,,,
Ethiopia,ETH,Goods and services expense (current LCU),GC.XPN.GSRV.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746500000,1314800000,1174400000,1174000000,1477900000,1993900000,1973900000,2163800000,2267600000,4429600000,,2196500000,3277600000,2150800000,3268900000,2999800000,4313200000,4706000000,5039800000,8588000000,10364000000,10820100000,8105900000,15109429327,21314245702,25286338046,30353382535,38504576071,44810730199,51715662907,
Ethiopia,ETH,Taxes on goods and services (current LCU),GC.TAX.GSRV.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767900000,735400000,520000000,709100000,771800000,859100000,1053000000,1487800000,1586500000,1561200000,,1077500000,1247503522,1397500000,1625800000,1817200000,2326400000,2657300000,4631600000,5199600000,5582400000,12048730000,18982385050,19245715050,43707217395,50160466884,57297645933,62648025072,68139391590,81033080879,
Ethiopia,ETH,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12186200000,14182000000,13051000000,27645600000,37063100000,39599800000,38967100000,38748500000,41947300000,49485000000,,,,,,,,,,,,,,93049100000,,,,,,,
Ethiopia,ETH,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,7.735005147,9.234031683,12.68663268,15.49333252,14.28385564,15.08920994,14.35033799,15.4688826,17.81759609,22.25641624,23.29064468,25.21970135,22.37236947,21.16969957,16.5162325,13.47161476,14.82354618,16.98901953,21.13458157,24.25556803,21.38072048,24.05838977,25.3069014,23.57072351,23.89020207,21.21677971,20.36955685,14.79011164,,,,,,,,,,,,
Ethiopia,ETH,Net domestic credit (current LCU),FM.AST.DOMS.CN,49100000,45900000,31100000,153300000,203200000,232580000,267580000,316760000,381840000,442510000,520680000,552370000,589630000,598040000,628670000,803490000,1030870000,1329790000,1820246916,2357719532,2770928195,3065693992,3550999921,4026532052,4423551188,4785645206,5279237448,5866006961,6487655260,7380522686,8820114491,9709768000,10920970000,11630470000,12440790000,13716440000,16263104000,18583808000,20128887000,25148979590,29689514250,28445832949,29570265567,33203148415,38479640584,49555418514,58769613703,72515956571,92232451250,,,,,,,,,,,,
Ethiopia,ETH,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethiopia,ETH,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2.343778991,2.355187251,2.3649016,2.373307819,2.381134878,2.388518162,2.396462484,2.404805273,2.460308064,2.514281693,2.566405152,2.615112776,2.661899795,2.711222618,2.770117853,2.842552738,2.931150787,3.033078178,3.142372081,3.248685136,3.344265072,3.425322127,3.494567735,3.55508898,3.607673707,3.631683261,3.656546313,3.680937702,3.704025026,3.723629552,3.739694806,3.752034193,3.76244869,3.773051214,3.787637186,3.758756588,3.717389226,3.681161659,3.648861059,3.618472141,3.588838104,3.559361117,3.530651802,3.502748433,3.476018597,3.450264938,3.425832846,3.409351384,3.462120536,3.514735971,3.567401055,3.619811008,3.672583029,3.725781572,3.780998261,3.838714155,3.899411662,3.962372227,4.028099578,4.097104776,
Ethiopia,ETH,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,,,,,,,,,,,,3.053435115,4.132231405,4.615384615,3.787878788,3.389830508,4.237288136,5.128205128,5.6,3.787878788,5.925925926,4.026845638,5.925925926,8.275862069,7.407407407,6.474820144,6.707317073,6.989247312,7.25388601,6.896551724,5.529953917,5.882352941,17.26618705,18.88888889,18.84057971,19.39655172,20.46332046,21.09090909,18.83561644,17.80821918,17.5,19.05940594,18.76484561,24.28884026,20,17.59465479,17.5,17.2541744,16.35434412,15.52587646,14.76510067,12.66375546,13.48005502,11.41176471,10.95290252,,,,,,
Ethiopia,ETH,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,,,,,,,,,,,93.07254045,93.12074369,93.10011215,92.99062131,93.35093787,93.04719686,92.88658626,92.47953524,92.70343194,92.29348626,91.74929762,92.03147428,91.76671163,91.84057915,91.80800622,92.07388643,92.14525944,91.72536026,91.63503688,91.70750555,91.43374129,90.81701466,90.10392051,88.61319098,88.37459503,88.23221541,88.32516697,88.33921954,88.74741671,88.54036393,87.98638401,88.24471443,89.00998791,88.441443,88.40249356,88.41864331,88.51525598,88.26683241,88.26668798,,,,,,,,,,,,
Ethiopia,ETH,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151849196,0.156441761,0.166452018,0.146731679,0.102984386,0.108734436,0.105983184,0.107755418,0.116475309,0.107067471,0.11099985,0.122981872,0.123882131,0.137114317,0.124824547,0.104660288,0.098549322,0.094252742,0.091831906,0.084319726,0.072426727,0.069762677,0.075697209,0.085030141,0.083744125,0.082086648,0.076391321,,,,
Ethiopia,ETH,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.601605803,1.437990974,1.282038797,1.392295748,1.383028293,1.415368609,1.538818138,1.542860881,1.44521962,1.47835027,1.520955066,1.587480956,1.565055963,1.484021923,1.636493892,1.785763303,1.92109322,2.076073978,2.232511993,2.363120451,2.586907039,2.782106015,2.938255568,3.139679226,3.359426776,,,,,,
Ethiopia,ETH,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.62777387,34.11260658,38.26219649,35.23218429,35.46826961,34.65784112,31.87746437,31.79393618,33.94198341,33.18132473,32.25185376,30.90028904,31.34304557,33.05451195,29.97482643,27.46927338,25.5342218,23.62806956,21.97238829,20.75798563,18.96226638,17.63183002,16.69481066,15.62376818,14.67318586,13.66926417,,,,,
Ethiopia,ETH,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,3.345928169,2.589075982,3.952952949,4.44991396,7.604072354,6.428534742,5.947324741,8.902703482,6.386225186,8.335315707,8.154117923,11.14666568,12.37882595,15.53020569,11.53380359,9.600958553,6.816908222,8.517235156,8.410840979,8.405986943,13.49132769,16.98992839,18.94413864,18.18000059,15.60100852,13.34790968,13.21658876,12.24302562,11.80328099,11.58455426,10.9646523,7.505091722,8.17295578,6.462309058,5.035052488,5.515236781,5.073827023,5.876660243,,
Ethiopia,ETH,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,,,,,,,,,1809999.943,2509999.99,2509999.99,3930000.067,4260000.229,4900000.095,4769999.981,5010000.229,4840000.153,3829999.924,4880000.114,7599999.905,12619999.89,22510000.23,13930000.31,8340000.153,10600000.38,19440000.53,23159999.85,28750000,22620000.84,18950000.76,14029999.73,13630000.11,12520000.46,12810000.42,9739999.771,6530000.21,36919998.17,24579999.92,15909999.85,7670000.076,18840000.15,17000000,13329999.92,10649999.62,10970000.27,12060000.42,17170000.08,9460000.038,21940000.53,17350000.38,17110000.61,15619999.89,15512259.48,13857172.97,15166576.39,11319893.84,10847601.89,10108265.88,9257479.668,,
Ethiopia,ETH,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,,,,,,,,,,,5442000,13401000,11569000,11802000,8322000,35718000,35431000,34572000,34902000,47564000,31803000,41645000,37168000,56386000,48043000,76216000,55583000,111833000,113076000,120521000,122715000,108728000,163450000,341250000,203551000,168887000,229388000,103204000,81519000,167035000,124904000,453887000,564484000,216088000,263824000,308730000,256088000,237919000,254122000,728363000,472074000,615457000,695349000,1160802000,1008227000,1057833000,1613374000,1499542000,1706305000,1180250000,
